游戏日,烹饪店,轻装店,重装店
5,0[0] - 0[0],0[0] - 0[0],9[45] - 0[0]
6,0[0] - 0[0],0[0] - 0[0],9[45] - 0[0]
7,0[0] - 0[0],0[0] - 0[0],9[45] - 0[0]
8,0[0] - 0[0],0[0] - 0[0],9[45] - 0[0]
9,0[0] - 0[0],0[0] - 0[0],9[45] - 0[0]
10,0[0] - 0[0],0[0] - 0[0],9[45] - 0[0]
11,0[0] - 0[0],0[0] - 0[0],9[45] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],11[55] - 0[0]
2,60[240] - 8[160],7[28] - 11[345],1[5] - 1[50]
3,88[352] - 20[400],3[12] - 14[435],3[15] - 2[100]
4,170[680] - 31[620],0[0] - 26[810],3[15] - 2[100]
5,190[760] - 54[1080],7[28] - 32[1000],2[10] - 3[165]
6,115[460] - 69[1380],7[28] - 32[1000],4[20] - 3[165]
7,15[60] - 89[1780],7[28] - 32[1000],4[20] - 3[165]
8,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
9,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
10,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
11,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
12,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
13,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
14,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
15,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
16,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
17,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
18,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
19,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
20,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
21,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
22,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
23,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
24,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
25,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
26,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
27,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
28,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
29,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
30,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
31,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
32,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
33,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
34,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
35,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
36,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
37,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
38,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
39,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
40,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
41,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
42,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
43,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
44,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
45,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
46,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
47,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
48,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
49,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
50,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
51,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
52,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
53,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
54,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
55,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
56,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
57,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
58,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
59,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
60,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
61,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
62,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
63,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
64,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
65,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
66,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
67,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
68,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
69,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
70,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
71,0[0] - 92[1840],7[28] - 32[1000],4[20] - 3[165]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,1[4] - 8[160],7[28] - 3[90],1[5] - 1[65]
3,1[4] - 8[160],8[32] - 14[445],7[35] - 1[65]
4,1[4] - 8[160],0[0] - 19[605],0[0] - 3[165]
5,1[4] - 8[160],7[28] - 25[790],8[40] - 3[165]
6,1[4] - 8[160],54[216] - 32[1015],2[10] - 4[215]
7,1[4] - 8[160],0[0] - 41[1300],5[25] - 4[215]
8,1[4] - 8[160],22[88] - 47[1490],3[15] - 5[265]
9,1[4] - 8[160],4[16] - 51[1620],1[5] - 7[365]
10,1[4] - 8[160],3[12] - 56[1785],1[5] - 7[365]
11,1[4] - 8[160],3[12] - 59[1875],1[5] - 7[365]
12,1[4] - 8[160],0[0] - 62[1970],5[25] - 8[415]
13,1[4] - 8[160],0[0] - 66[2095],5[25] - 8[415]
14,1[4] - 8[160],4[16] - 68[2160],5[25] - 8[415]
15,1[4] - 8[160],1[4] - 73[2310],5[25] - 8[415]
16,1[4] - 8[160],3[12] - 77[2430],5[25] - 8[415]
17,1[4] - 8[160],4[16] - 82[2590],5[25] - 8[415]
18,1[4] - 8[160],2[8] - 84[2655],5[25] - 8[415]
19,1[4] - 8[160],1[4] - 88[2780],5[25] - 8[415]
20,1[4] - 8[160],7[28] - 89[2810],5[25] - 8[415]
21,1[4] - 8[160],8[32] - 91[2870],5[25] - 8[415]
22,1[4] - 8[160],0[0] - 93[2930],5[25] - 8[415]
23,1[4] - 8[160],6[24] - 93[2930],5[25] - 8[415]
24,1[4] - 8[160],7[28] - 94[2965],5[25] - 8[415]
25,1[4] - 8[160],5[20] - 96[3025],5[25] - 8[415]
26,1[4] - 8[160],1[4] - 97[3055],5[25] - 8[415]
27,1[4] - 8[160],4[16] - 97[3055],5[25] - 8[415]
28,1[4] - 8[160],4[16] - 97[3055],5[25] - 8[415]
29,1[4] - 8[160],4[16] - 98[3085],5[25] - 8[415]
30,1[4] - 8[160],0[0] - 100[3145],5[25] - 8[415]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,71[284] - 5[100],5[20] - 0[0],2[10] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,56[224] - 1[20],23[92] - 1[35],4[20] - 0[0]
2,57[184] - 23[460],10[40] - 17[545],2[10] - 1[50]
3,84[308] - 57[1180],1[4] - 31[990],7[35] - 1[50]
4,124[468] - 88[1800],12[48] - 50[1595],3[15] - 2[100]
5,163[624] - 108[2200],6[24] - 63[2005],9[45] - 2[100]
6,190[732] - 130[2640],3[12] - 80[2545],5[25] - 3[165]
7,201[790] - 142[2920],2[8] - 91[2890],4[20] - 4[265]
8,246[970] - 159[3260],6[24] - 104[3300],4[20] - 4[265]
9,168[668] - 193[3980],7[28] - 114[3620],1[5] - 6[380]
10,148[588] - 216[4440],7[28] - 125[3970],1[5] - 6[380]
11,99[392] - 244[5000],6[24] - 132[4195],1[5] - 6[380]
12,25[52] - 277[5660],3[12] - 137[4355],1[5] - 6[380]
13,27[60] - 280[5720],4[16] - 142[4510],1[5] - 6[380]
14,27[60] - 293[5980],7[28] - 146[4640],1[5] - 6[380]
15,25[52] - 308[6280],6[24] - 153[4860],1[5] - 6[380]
16,24[48] - 321[6540],6[24] - 158[5010],1[5] - 6[380]
17,28[64] - 334[6800],3[12] - 163[5170],1[5] - 6[380]
18,27[78] - 346[7080],4[16] - 168[5330],1[5] - 6[380]
19,19[46] - 350[7160],6[24] - 172[5455],1[5] - 6[380]
20,15[30] - 366[7480],2[8] - 180[5705],1[5] - 6[380]
21,10[24] - 384[7880],5[20] - 183[5795],1[5] - 6[380]
22,21[68] - 398[8160],5[20] - 187[5920],1[5] - 6[380]
23,10[24] - 417[8540],0[0] - 193[6105],1[5] - 6[380]
24,2[4] - 434[8920],1[4] - 198[6260],1[5] - 6[380]
25,6[20] - 437[8980],5[20] - 203[6415],1[5] - 6[380]
26,4[12] - 449[9220],1[4] - 209[6605],1[5] - 6[380]
27,21[46] - 463[9500],3[12] - 213[6735],1[5] - 6[380]
28,23[54] - 477[9780],7[28] - 218[6895],1[5] - 6[380]
29,19[38] - 493[10100],0[0] - 224[7085],1[5] - 6[380]
30,23[54] - 504[10320],1[4] - 230[7270],1[5] - 6[380]
31,20[42] - 509[10420],6[24] - 230[7270],1[5] - 6[380]
32,20[42] - 509[10420],6[24] - 230[7270],1[5] - 6[380]
33,801[3166] - 517[10580],6[24] - 230[7270],1[5] - 6[380]
34,731[2886] - 531[10860],6[24] - 230[7270],1[5] - 6[380]
35,606[2386] - 556[11360],6[24] - 230[7270],1[5] - 6[380]
36,476[1866] - 582[11880],6[24] - 230[7270],1[5] - 6[380]
37,366[1426] - 593[12100],6[24] - 230[7270],1[5] - 6[380]
38,191[726] - 629[12820],6[24] - 230[7270],1[5] - 6[380]
39,71[246] - 653[13300],6[24] - 230[7270],1[5] - 6[380]
40,21[46] - 663[13500],6[24] - 230[7270],1[5] - 6[380]
41,21[46] - 663[13500],6[24] - 230[7270],1[5] - 6[380]
42,21[46] - 663[13500],6[24] - 230[7270],1[5] - 6[380]
43,21[46] - 654[13320],6[24] - 230[7270],1[5] - 6[380]
44,2795[11142] - 654[13320],6[24] - 230[7270],1[5] - 6[380]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,107[372] - 14[280],19[76] - 9[295],8[40] - 0[0]
3,152[552] - 41[820],3[12] - 27[875],8[40] - 1[50]
4,160[594] - 72[1480],5[20] - 39[1260],3[15] - 2[115]
5,256[978] - 95[1940],5[20] - 53[1685],6[30] - 2[115]
6,270[1034] - 121[2460],3[12] - 66[2090],6[30] - 2[115]
7,301[1172] - 137[2820],11[44] - 78[2465],6[30] - 2[115]
8,304[1140] - 167[3420],3[12] - 88[2800],8[40] - 2[115]
9,274[1080] - 190[3920],5[20] - 96[3040],8[40] - 2[115]
10,280[1104] - 216[4440],5[20] - 104[3295],2[10] - 4[230]
11,256[1020] - 244[5040],0[0] - 110[3480],2[10] - 4[230]
12,228[908] - 265[5460],7[28] - 115[3645],4[20] - 5[310]
13,160[636] - 280[5760],2[8] - 120[3805],4[20] - 5[310]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],1[5] - 1[50]
1,0[0] - 0[0],0[0] - 0[0],12[60] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],5[25] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 1[65]
3,0[0] - 0[0],0[0] - 0[0],7[35] - 1[65]
4,0[0] - 0[0],0[0] - 0[0],2[10] - 3[165]
5,0[0] - 0[0],0[0] - 0[0],1[5] - 4[215]
6,0[0] - 0[0],0[0] - 0[0],7[35] - 4[215]
7,0[0] - 0[0],0[0] - 0[0],7[35] - 4[215]
8,0[0] - 0[0],0[0] - 0[0],5[25] - 5[280]
9,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
10,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
11,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
12,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
13,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
14,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
15,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
16,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
17,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
18,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
19,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
20,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
21,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
22,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
23,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
24,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
25,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
26,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
27,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
28,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
29,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
30,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
31,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
32,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
33,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
34,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
35,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
36,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
37,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
38,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
39,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
40,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
41,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
42,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
43,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
44,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
45,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
46,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
47,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
48,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
49,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
50,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
51,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
52,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
53,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
54,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
55,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
56,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
57,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
58,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
59,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
60,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
61,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
62,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
63,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
64,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
65,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
66,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
67,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
68,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
69,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
70,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
71,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
72,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
73,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
74,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
75,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
76,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
77,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
78,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
79,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
80,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
81,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
82,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
83,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
84,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
85,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
86,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
87,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
88,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
89,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
90,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
91,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
92,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
93,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
94,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
95,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
96,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
97,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
98,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
99,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
100,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
101,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
102,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
103,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
104,0[0] - 0[0],0[0] - 0[0],0[0] - 7[400]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],9[45] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 1[50]
4,0[0] - 0[0],0[0] - 0[0],5[25] - 1[50]
5,0[0] - 0[0],0[0] - 0[0],1[5] - 2[125]
6,0[0] - 0[0],0[0] - 0[0],5[25] - 2[125]
7,0[0] - 0[0],0[0] - 0[0],5[25] - 2[125]
8,0[0] - 0[0],0[0] - 0[0],8[40] - 3[195]
9,0[0] - 0[0],0[0] - 0[0],10[50] - 3[195]
10,0[0] - 0[0],0[0] - 0[0],20[100] - 4[245]
11,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
12,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
13,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
14,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
15,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
16,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
17,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
18,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
19,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
20,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
21,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
22,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
23,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
24,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
25,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
26,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
27,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
28,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
29,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
30,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
31,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
32,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
33,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
34,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
35,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
36,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
37,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
38,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
39,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
40,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
41,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
42,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
43,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
44,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
45,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
46,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
47,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
48,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
49,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
50,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
51,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
52,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
53,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
54,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
55,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
56,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
57,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
58,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
59,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
60,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
61,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
62,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
63,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
64,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
65,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
66,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
67,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
68,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
69,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
70,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
71,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
72,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
73,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
74,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
75,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
76,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
77,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
78,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
79,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
80,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
81,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
82,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
83,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
84,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
85,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
86,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
87,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
88,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
89,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
90,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
91,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
92,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
93,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
94,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
95,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
96,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
97,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
98,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
99,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
100,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
101,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
102,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
103,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
104,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
105,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
106,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
107,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
108,0[0] - 0[0],0[0] - 0[0],6[30] - 5[315]
