游戏日,烹饪店,轻装店,重装店
324,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
325,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
326,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
327,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
328,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
329,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
330,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
331,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
332,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
333,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
334,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
335,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
336,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
337,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
338,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
339,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
340,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
341,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
342,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
343,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
344,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
345,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
346,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
347,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
348,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
349,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
350,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
351,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
352,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
353,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,12[39] - 0[0],1[4] - 12[365],0[0] - 0[0]
4,12[39] - 0[0],1[4] - 12[365],0[0] - 0[0]
5,12[39] - 0[0],1[4] - 12[365],0[0] - 0[0]
6,12[39] - 0[0],1[4] - 12[365],0[0] - 0[0]
7,12[39] - 0[0],1[4] - 12[365],0[0] - 0[0]
8,12[39] - 0[0],1[4] - 12[365],0[0] - 0[0]
9,12[39] - 0[0],1[4] - 12[365],0[0] - 0[0]
10,12[39] - 0[0],1[4] - 12[365],0[0] - 0[0]
11,12[39] - 0[0],1[4] - 12[365],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
5,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
6,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
7,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
8,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
9,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
10,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
11,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
12,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
13,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
14,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
15,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
16,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
17,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
18,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
19,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
20,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
21,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
22,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
23,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
24,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
25,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
26,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
27,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
28,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
29,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
30,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
31,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
32,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
33,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
34,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
35,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
36,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
37,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
38,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
39,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
40,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
41,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
42,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
43,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
44,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
45,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
46,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
47,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
48,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
49,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
50,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
51,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
52,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
53,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
54,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
55,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
56,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
57,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
58,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
59,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
60,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
61,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
62,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
63,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
64,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
65,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
66,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
67,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
68,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
69,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
70,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
71,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
5,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
6,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
7,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
8,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
9,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
10,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
11,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
12,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
13,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
14,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
15,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
16,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
17,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
18,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
19,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
20,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
21,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
22,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
23,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
24,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
25,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
26,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
27,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
28,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
29,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
30,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,51[166] - 2[40],33[132] - 4[125],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,15[54] - 7[160],6[24] - 2[60],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,116[326] - 5[90],7[28] - 3[95],0[0] - 0[0]
2,308[905] - 44[1640],5[20] - 24[770],0[0] - 0[0]
3,509[1503] - 88[3380],21[84] - 38[1225],0[0] - 0[0]
4,706[2110] - 119[4640],8[32] - 57[1830],0[0] - 0[0]
5,808[2416] - 154[6070],5[20] - 79[2525],0[0] - 0[0]
6,966[2890] - 188[7380],7[28] - 98[3125],0[0] - 0[0]
7,1180[3532] - 213[8400],1[4] - 124[3960],0[0] - 0[0]
8,1376[4120] - 248[9750],45[180] - 136[4340],0[0] - 0[0]
9,1471[4405] - 290[11380],6[24] - 156[4995],0[0] - 0[0]
10,1668[4996] - 322[12620],5[20] - 183[5855],0[0] - 0[0]
11,1613[4831] - 356[13920],1[4] - 193[6175],0[0] - 0[0]
12,1580[4732] - 392[15330],6[24] - 201[6430],0[0] - 0[0]
13,1670[4988] - 423[16610],4[16] - 211[6740],0[0] - 0[0]
14,1781[5321] - 451[17730],3[12] - 220[7035],0[0] - 0[0]
15,1858[5552] - 488[19170],4[16] - 230[7360],8[40] - 2[140]
16,1899[5675] - 506[19960],1[4] - 241[7700],8[40] - 2[140]
17,1945[5813] - 542[21380],1[4] - 251[8020],8[40] - 2[140]
18,1996[5966] - 574[22710],1[4] - 261[8335],8[40] - 2[140]
19,2043[6107] - 600[23740],1[4] - 271[8655],8[40] - 2[140]
20,2195[6563] - 633[25030],1[4] - 281[8970],8[40] - 2[140]
21,2253[6737] - 664[26260],2[8] - 288[9190],8[40] - 2[140]
22,2294[6874] - 696[27610],0[0] - 295[9405],8[40] - 2[140]
23,2348[7036] - 728[28880],0[0] - 310[9870],8[40] - 2[140]
24,2462[7378] - 761[30180],6[24] - 318[10120],8[40] - 2[140]
25,2659[7969] - 783[31120],2[8] - 327[10410],8[40] - 2[140]
26,2715[8136] - 814[32390],3[12] - 335[10660],8[40] - 2[140]
27,2837[8502] - 841[33450],5[20] - 344[10935],8[40] - 2[140]
28,2821[8454] - 880[35030],5[20] - 352[11180],8[40] - 2[140]
29,2924[8763] - 907[36080],6[24] - 360[11425],8[40] - 2[140]
30,3063[9180] - 935[37190],6[24] - 368[11675],8[40] - 2[140]
31,2875[8616] - 964[38350],1[4] - 374[11860],8[40] - 2[140]
32,2511[7524] - 990[39390],1[4] - 374[11860],8[40] - 2[140]
33,2189[6558] - 1013[40310],1[4] - 374[11860],8[40] - 2[140]
34,1797[5382] - 1034[41210],1[4] - 374[11860],8[40] - 2[140]
35,1405[4206] - 1063[42370],1[4] - 374[11860],8[40] - 2[140]
36,1013[3030] - 1091[43490],1[4] - 374[11860],8[40] - 2[140]
37,635[1896] - 1117[44540],1[4] - 374[11860],8[40] - 2[140]
38,313[930] - 1140[45460],1[4] - 374[11860],8[40] - 2[140]
39,33[90] - 1160[46260],1[4] - 374[11860],8[40] - 2[140]
40,33[90] - 1158[46200],1[4] - 374[11860],8[40] - 2[140]
41,33[90] - 1158[46200],1[4] - 374[11860],8[40] - 2[140]
42,33[90] - 1158[46200],1[4] - 374[11860],8[40] - 2[140]
43,33[90] - 1152[46020],1[4] - 374[11860],8[40] - 2[140]
44,33[90] - 1152[46020],1[4] - 374[11860],8[40] - 2[140]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,108[309] - 25[930],59[236] - 14[440],0[0] - 0[0]
3,150[429] - 69[2640],28[112] - 32[995],0[0] - 0[0]
4,152[435] - 96[3750],1[4] - 50[1565],0[0] - 0[0]
5,86[259] - 133[5220],2[8] - 57[1795],0[0] - 0[0]
6,78[235] - 162[6390],7[28] - 67[2100],0[0] - 0[0]
7,69[208] - 191[7550],4[16] - 83[2610],0[0] - 0[0]
8,84[253] - 221[8770],2[8] - 89[2800],0[0] - 0[0]
9,15[46] - 256[10140],7[28] - 100[3150],0[0] - 0[0]
10,24[73] - 279[11060],3[12] - 108[3415],0[0] - 0[0]
11,138[415] - 303[12010],5[20] - 119[3765],0[0] - 0[0]
12,78[235] - 336[13320],5[20] - 129[4075],0[0] - 0[0]
13,59[167] - 359[14310],5[20] - 138[4350],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
5,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
6,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
7,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
8,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
9,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
10,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
11,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
12,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
13,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
14,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
15,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
16,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
17,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
18,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
19,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
20,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
21,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
22,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
23,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
24,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
25,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
26,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
27,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
28,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
29,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
30,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
31,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
32,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
33,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
34,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
35,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
36,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
37,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
38,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
39,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
40,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
41,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
42,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
43,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
44,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
45,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
46,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
47,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
48,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
49,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
50,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
51,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
52,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
53,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
54,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
55,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
56,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
57,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
58,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
59,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
60,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
61,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
62,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
63,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
64,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
65,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
66,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
67,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
68,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
69,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
70,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
71,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
72,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
73,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
74,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
75,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
76,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
77,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
78,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
79,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
80,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
81,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
82,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
83,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
84,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
85,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
86,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
87,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
88,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
89,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
90,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
91,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
92,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
93,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
94,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
95,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
96,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
97,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
98,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
99,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
100,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
101,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
102,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
103,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
104,0[0] - 0[0],0[0] - 0[0],7[35] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
4,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
5,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
6,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
7,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
8,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
9,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
10,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
11,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
12,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
13,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
14,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
15,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
16,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
17,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
18,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
19,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
20,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
21,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
22,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
23,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
24,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
25,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
26,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
27,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
28,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
29,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
30,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
31,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
32,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
33,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
34,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
35,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
36,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
37,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
38,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
39,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
40,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
41,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
42,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
43,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
44,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
45,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
46,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
47,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
48,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
49,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
50,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
51,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
52,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
53,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
54,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
55,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
56,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
57,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
58,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
59,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
60,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
61,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
62,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
63,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
64,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
65,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
66,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
67,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
68,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
69,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
70,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
71,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
72,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
73,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
74,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
75,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
76,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
77,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
