游戏日,烹饪店,轻装店,重装店
338,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
339,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
340,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
341,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
342,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
343,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
344,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
345,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
346,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
347,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
348,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
349,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
350,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
351,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
352,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
353,0[0] - 0[0],0[0] - 0[0],4[20] - 4[200]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,35[140] - 0[0],3[12] - 7[210],7[35] - 0[0]
3,35[140] - 0[0],0[0] - 11[330],1[5] - 2[100]
4,35[140] - 0[0],6[24] - 20[615],4[20] - 3[150]
5,35[140] - 0[0],0[0] - 29[900],4[20] - 3[150]
6,35[140] - 0[0],4[16] - 33[1030],5[25] - 3[150]
7,35[140] - 0[0],5[20] - 43[1340],1[5] - 4[200]
8,35[140] - 0[0],21[84] - 51[1590],1[5] - 5[250]
9,35[140] - 0[0],4[16] - 59[1840],5[25] - 6[330]
10,35[140] - 0[0],7[28] - 73[2280],5[25] - 6[330]
11,35[140] - 0[0],0[0] - 81[2535],0[0] - 8[455]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,52[208] - 8[80],2[8] - 4[140],7[35] - 1[70]
3,80[320] - 28[280],2[8] - 8[275],7[35] - 1[70]
4,5[20] - 53[530],2[8] - 8[275],3[15] - 3[170]
5,0[0] - 70[700],7[28] - 15[490],0[0] - 4[220]
6,0[0] - 70[700],7[28] - 15[490],1[5] - 5[270]
7,0[0] - 70[700],7[28] - 15[490],7[35] - 5[270]
8,0[0] - 70[700],7[28] - 15[490],2[10] - 7[385]
9,0[0] - 70[700],7[28] - 15[490],2[10] - 7[385]
10,0[0] - 70[700],7[28] - 15[490],3[15] - 8[475]
11,0[0] - 70[700],7[28] - 15[490],6[30] - 9[550]
12,0[0] - 70[700],7[28] - 15[490],0[0] - 11[670]
13,0[0] - 70[700],7[28] - 15[490],2[10] - 12[750]
14,0[0] - 70[700],7[28] - 15[490],4[20] - 13[830]
15,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
16,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
17,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
18,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
19,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
20,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
21,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
22,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
23,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
24,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
25,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
26,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
27,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
28,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
29,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
30,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
31,0[0] - 70[700],7[28] - 15[490],4[20] - 14[910]
32,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
33,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
34,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
35,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
36,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
37,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
38,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
39,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
40,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
41,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
42,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
43,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
44,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
45,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
46,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
47,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
48,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
49,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
50,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
51,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
52,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
53,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
54,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
55,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
56,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
57,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
58,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
59,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
60,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
61,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
62,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
63,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
64,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
65,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
66,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
67,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
68,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
69,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
70,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
71,0[0] - 70[700],7[28] - 15[490],8[40] - 14[910]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],0[0] - 1[70]
3,0[0] - 0[0],0[0] - 0[0],0[0] - 2[160]
4,0[0] - 0[0],0[0] - 0[0],3[15] - 3[210]
5,0[0] - 0[0],0[0] - 0[0],0[0] - 4[290]
6,0[0] - 0[0],0[0] - 0[0],4[20] - 4[290]
7,0[0] - 0[0],0[0] - 0[0],8[40] - 4[290]
8,0[0] - 0[0],0[0] - 0[0],5[25] - 5[355]
9,0[0] - 0[0],0[0] - 0[0],1[5] - 6[455]
10,0[0] - 0[0],0[0] - 0[0],0[0] - 7[505]
11,0[0] - 0[0],0[0] - 0[0],4[20] - 8[575]
12,0[0] - 0[0],0[0] - 0[0],2[10] - 9[675]
13,0[0] - 0[0],0[0] - 0[0],7[35] - 10[745]
14,0[0] - 0[0],0[0] - 0[0],7[35] - 10[745]
15,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
16,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
17,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
18,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
19,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
20,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
21,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
22,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
23,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
24,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
25,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
26,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
27,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
28,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
29,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
30,0[0] - 0[0],0[0] - 0[0],3[15] - 11[795]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,46[184] - 0[0],6[24] - 6[185],9[45] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,64[256] - 0[0],31[124] - 4[135],9[45] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,82[280] - 0[0],3[12] - 5[150],0[0] - 1[50]
2,94[340] - 36[410],4[16] - 17[525],5[25] - 1[50]
3,202[772] - 70[750],5[20] - 32[985],6[30] - 2[100]
4,276[1084] - 87[970],7[28] - 47[1450],3[15] - 3[180]
5,303[1204] - 123[1380],1[4] - 60[1870],9[45] - 3[180]
6,379[1464] - 154[1690],7[28] - 73[2280],9[45] - 3[180]
7,413[1600] - 189[2040],4[16] - 82[2565],1[5] - 5[305]
8,425[1648] - 226[2410],3[12] - 97[3030],1[5] - 5[305]
9,457[1734] - 265[2800],5[20] - 106[3315],7[35] - 7[425]
10,450[1766] - 282[3020],0[0] - 111[3485],7[35] - 7[425]
11,405[1604] - 317[3420],1[4] - 118[3705],7[35] - 7[425]
12,366[1448] - 354[3790],1[4] - 124[3890],7[35] - 7[425]
13,287[1132] - 384[4090],7[28] - 127[3990],7[35] - 7[425]
14,220[864] - 423[4480],5[20] - 131[4120],7[35] - 7[425]
15,165[652] - 455[4850],6[24] - 133[4180],7[35] - 7[425]
16,138[544] - 467[4970],7[28] - 135[4245],7[35] - 7[425]
17,67[260] - 502[5320],2[8] - 138[4345],7[35] - 7[425]
18,49[102] - 535[5650],2[8] - 141[4440],7[35] - 7[425]
19,17[34] - 540[5750],1[4] - 145[4565],7[35] - 7[425]
20,20[46] - 549[5840],3[12] - 148[4655],7[35] - 7[425]
21,17[34] - 564[5990],6[24] - 150[4715],7[35] - 7[425]
22,15[40] - 569[6090],1[4] - 155[4875],7[35] - 7[425]
23,20[60] - 586[6260],5[20] - 157[4935],7[35] - 7[425]
24,10[20] - 600[6400],0[0] - 160[5030],7[35] - 7[425]
25,6[20] - 603[6480],2[8] - 163[5120],7[35] - 7[425]
26,7[24] - 618[6630],7[28] - 165[5185],7[35] - 7[425]
27,4[12] - 630[6750],7[28] - 168[5275],7[35] - 7[425]
28,29[62] - 632[6770],7[28] - 170[5345],7[35] - 7[425]
29,35[86] - 644[6890],1[4] - 174[5470],7[35] - 7[425]
30,28[58] - 658[7030],6[24] - 177[5560],7[35] - 7[425]
31,20[44] - 657[7070],6[24] - 180[5650],7[35] - 7[425]
32,20[44] - 657[7070],6[24] - 180[5650],7[35] - 7[425]
33,20[44] - 657[7070],6[24] - 180[5650],7[35] - 7[425]
34,20[44] - 648[6980],6[24] - 180[5650],7[35] - 7[425]
35,20[44] - 648[6980],6[24] - 180[5650],7[35] - 7[425]
36,20[44] - 648[6980],6[24] - 180[5650],7[35] - 7[425]
37,20[44] - 639[6890],6[24] - 180[5650],7[35] - 7[425]
38,20[44] - 639[6890],6[24] - 180[5650],7[35] - 7[425]
39,20[44] - 639[6890],6[24] - 180[5650],7[35] - 7[425]
40,20[44] - 630[6800],6[24] - 180[5650],7[35] - 7[425]
41,20[44] - 630[6800],6[24] - 180[5650],7[35] - 7[425]
42,20[44] - 630[6800],6[24] - 180[5650],7[35] - 7[425]
43,20[44] - 621[6710],6[24] - 180[5650],7[35] - 7[425]
44,20[44] - 621[6710],6[24] - 180[5650],7[35] - 7[425]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,24[48] - 0[0],0[0] - 0[0],7[35] - 0[0]
2,106[362] - 28[430],1[4] - 19[595],1[5] - 1[80]
3,164[580] - 56[810],4[16] - 38[1195],1[5] - 2[130]
4,199[752] - 76[1110],6[24] - 55[1730],7[35] - 3[180]
5,238[918] - 107[1470],0[0] - 74[2345],0[0] - 5[280]
6,291[1130] - 138[1780],1[4] - 95[3000],3[15] - 5[280]
7,329[1286] - 165[2100],0[0] - 109[3440],4[20] - 5[280]
8,370[1460] - 196[2460],5[20] - 123[3880],7[35] - 5[280]
9,340[1356] - 231[2860],5[20] - 140[4410],2[10] - 7[405]
10,322[1244] - 256[3160],0[0] - 153[4830],3[15] - 8[480]
11,253[968] - 295[3550],7[28] - 161[5080],6[30] - 9[545]
12,178[688] - 331[3960],1[4] - 169[5340],6[30] - 9[545]
13,93[348] - 356[4210],1[4] - 177[5595],6[30] - 9[545]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],2[10] - 1[50]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],3[15] - 2[145]
3,0[0] - 0[0],0[0] - 0[0],3[15] - 2[145]
4,0[0] - 0[0],0[0] - 0[0],2[10] - 3[195]
5,0[0] - 0[0],0[0] - 0[0],5[25] - 4[245]
6,0[0] - 0[0],0[0] - 0[0],9[45] - 5[295]
7,0[0] - 0[0],0[0] - 0[0],1[5] - 6[345]
8,0[0] - 0[0],0[0] - 0[0],8[40] - 6[345]
9,0[0] - 0[0],0[0] - 0[0],7[35] - 7[445]
10,0[0] - 0[0],0[0] - 0[0],2[10] - 9[570]
11,0[0] - 0[0],0[0] - 0[0],4[20] - 10[650]
12,0[0] - 0[0],0[0] - 0[0],9[45] - 11[715]
13,0[0] - 0[0],0[0] - 0[0],9[45] - 11[715]
14,0[0] - 0[0],0[0] - 0[0],9[45] - 11[715]
15,0[0] - 0[0],0[0] - 0[0],3[15] - 12[765]
16,0[0] - 0[0],0[0] - 0[0],3[15] - 12[765]
17,0[0] - 0[0],0[0] - 0[0],3[15] - 12[765]
18,0[0] - 0[0],0[0] - 0[0],3[15] - 12[765]
19,0[0] - 0[0],0[0] - 0[0],3[15] - 12[765]
20,0[0] - 0[0],0[0] - 0[0],3[15] - 12[765]
21,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
22,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
23,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
24,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
25,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
26,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
27,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
28,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
29,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
30,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
31,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
32,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
33,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
34,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
35,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
36,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
37,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
38,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
39,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
40,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
41,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
42,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
43,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
44,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
45,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
46,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
47,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
48,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
49,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
50,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
51,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
52,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
53,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
54,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
55,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
56,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
57,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
58,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
59,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
60,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
61,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
62,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
63,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
64,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
65,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
66,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
67,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
68,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
69,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
70,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
71,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
72,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
73,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
74,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
75,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
76,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
77,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
78,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
79,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
80,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
81,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
82,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
83,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
84,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
85,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
86,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
87,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
88,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
89,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
90,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
91,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
92,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
93,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
94,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
95,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
96,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
97,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
98,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
99,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
100,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
101,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
102,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
103,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
104,0[0] - 0[0],0[0] - 0[0],5[25] - 12[765]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
1,0[0] - 0[0],0[0] - 0[0],0[0] - 0[0]
2,0[0] - 0[0],0[0] - 0[0],4[20] - 0[0]
3,0[0] - 0[0],0[0] - 0[0],1[5] - 1[90]
4,0[0] - 0[0],0[0] - 0[0],8[40] - 1[90]
5,0[0] - 0[0],0[0] - 0[0],5[25] - 2[170]
6,0[0] - 0[0],0[0] - 0[0],7[35] - 2[170]
7,0[0] - 0[0],0[0] - 0[0],0[0] - 3[220]
8,0[0] - 0[0],0[0] - 0[0],0[0] - 3[220]
9,0[0] - 0[0],0[0] - 0[0],5[25] - 3[220]
10,0[0] - 0[0],0[0] - 0[0],1[5] - 4[310]
11,0[0] - 0[0],0[0] - 0[0],1[5] - 4[310]
12,0[0] - 0[0],0[0] - 0[0],2[10] - 5[400]
13,0[0] - 0[0],0[0] - 0[0],5[25] - 6[480]
14,0[0] - 0[0],0[0] - 0[0],0[0] - 8[595]
15,0[0] - 0[0],0[0] - 0[0],8[40] - 8[595]
16,0[0] - 0[0],0[0] - 0[0],8[40] - 8[595]
17,0[0] - 0[0],0[0] - 0[0],8[40] - 8[595]
18,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
19,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
20,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
21,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
22,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
23,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
24,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
25,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
26,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
27,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
28,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
29,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
30,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
31,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
32,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
33,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
34,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
35,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
36,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
37,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
38,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
39,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
40,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
41,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
42,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
43,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
44,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
45,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
46,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
47,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
48,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
49,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
50,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
51,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
52,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
53,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
54,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
55,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
56,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
57,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
58,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
59,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
60,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
61,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
62,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
63,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
64,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
65,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
66,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
67,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
68,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
69,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
70,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
71,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
72,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
73,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
74,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
75,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
76,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
77,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
78,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
79,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
80,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
81,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
82,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
83,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
84,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
85,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
86,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
87,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
88,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
89,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
90,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
91,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
92,0[0] - 0[0],0[0] - 0[0],2[10] - 9[645]
